,pop_18,white_18,hh_18,hinc_18,mhval_18,mhval_18_se,mrent_18,mrent_18_se,total_25_18,total_25_col_bd_18,total_25_col_md_18,total_25_col_pd_18,total_25_col_phd_18,tot_units_built_18,units_40_49_built_18,units_39_early_built_18,ohu_18,rhu_18,mmhcosts_18,iinc_18,I_10000_18,I_15000_18,I_20000_18,I_25000_18,I_30000_18,I_35000_18,I_40000_18,I_45000_18,I_50000_18,I_60000_18,I_75000_18,I_100000_18,I_125000_18,I_150000_18,I_200000_18,I_201000_18,mov_wc_w_income_18,mov_wc_9000_18,mov_wc_15000_18,mov_wc_25000_18,mov_wc_35000_18,mov_wc_50000_18,mov_wc_65000_18,mov_wc_75000_18,mov_wc_76000_more_18,mov_oc_w_income_18,mov_oc_9000_18,mov_oc_15000_18,GEO_ID,state_x,county_x,tract_x,mov_oc_25000_18,mov_oc_35000_18,mov_oc_50000_18,mov_oc_65000_18,mov_oc_75000_18,mov_oc_76000_more_18,mov_os_w_income_18,mov_os_9000_18,mov_os_15000_18,mov_os_25000_18,mov_os_35000_18,mov_os_50000_18,mov_os_65000_18,mov_os_75000_18,mov_os_76000_more_18,mov_fa_w_income_18,mov_fa_9000_18,mov_fa_15000_18,mov_fa_25000_18,mov_fa_35000_18,mov_fa_50000_18,mov_fa_65000_18,mov_fa_75000_18,mov_fa_76000_more_18,FIPS,mhval_12,mhval_12_se,mrent_12,mrent_12_se,mov_wc_w_income_12,mov_wc_9000_12,mov_wc_15000_12,mov_wc_25000_12,mov_wc_35000_12,mov_wc_50000_12,mov_wc_65000_12,mov_wc_75000_12,mov_wc_76000_more_12,mov_oc_w_income_12,mov_oc_9000_12,mov_oc_15000_12,mov_oc_25000_12,mov_oc_35000_12,mov_oc_50000_12,mov_oc_65000_12,mov_oc_75000_12,mov_oc_76000_more_12,mov_os_w_income_12,mov_os_9000_12,mov_os_15000_12,mov_os_25000_12,mov_os_35000_12,mov_os_50000_12,mov_os_65000_12,mov_os_75000_12,mov_os_76000_more_12,mov_fa_w_income_12,mov_fa_9000_12,mov_fa_15000_12,mov_fa_25000_12,mov_fa_35000_12,mov_fa_50000_12,mov_fa_65000_12,mov_fa_75000_12,mov_fa_76000_more_12,iinc_12,state_y,county_y,tract_y
25,5403.0,4497.0,1428.0,86875.0,224900.0,8438.0,1720.0,391.0,2882.0,493.0,130.0,46.0,0.0,1494.0,12.0,33.0,1282.0,146.0,1387.0,32144.0,25.0,12.0,10.0,13.0,24.0,16.0,53.0,107.0,59.0,119.0,150.0,327.0,235.0,123.0,92.0,63.0,170.0,23.0,20.0,7.0,9.0,46.0,5.0,0.0,60.0,79.0,8.0,11.0,1400000US49011125503,49,011,125503,0.0,39.0,0.0,0.0,0.0,21.0,28.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49011125503,185200.0,14880.0,1232.0,312.0,78.0,13.0,18.0,14.0,0.0,21.0,12.0,0.0,0.0,75.0,22.0,0.0,9.0,35.0,0.0,0.0,9.0,0.0,68.0,0.0,5.0,0.0,21.0,36.0,6.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,35319.0,49,011,125503
26,287.0,235.0,70.0,42813.0,-666666666.0,-222222222.0,910.0,322.0,148.0,20.0,0.0,5.0,5.0,70.0,19.0,0.0,6.0,64.0,940.0,13750.0,8.0,15.0,0.0,0.0,7.0,0.0,4.0,8.0,0.0,7.0,8.0,4.0,3.0,3.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400000US49011125600,49,011,125600,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49011125600,-666666666.0,-222222222.0,808.0,686.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,46.0,9.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17326.0,49,011,125600
27,3901.0,2878.0,1263.0,41991.0,168600.0,34348.0,934.0,183.0,2081.0,217.0,38.0,0.0,0.0,1458.0,73.0,29.0,408.0,855.0,967.0,22451.0,173.0,78.0,84.0,64.0,53.0,65.0,46.0,94.0,72.0,144.0,156.0,162.0,54.0,6.0,12.0,0.0,365.0,79.0,86.0,35.0,77.0,48.0,6.0,0.0,34.0,216.0,54.0,0.0,1400000US49011125701,49,011,125701,51.0,80.0,0.0,0.0,17.0,14.0,37.0,11.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49011125701,151800.0,18164.0,728.0,82.0,167.0,20.0,29.0,39.0,36.0,0.0,23.0,0.0,20.0,206.0,80.0,72.0,40.0,14.0,0.0,0.0,0.0,0.0,132.0,36.0,0.0,41.0,3.0,52.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,21.0,8.0,0.0,0.0,0.0,20649.0,49,011,125701
28,3881.0,2881.0,1240.0,54625.0,138500.0,7421.0,883.0,68.0,2321.0,341.0,60.0,0.0,13.0,1410.0,433.0,76.0,808.0,432.0,932.0,25912.0,60.0,42.0,76.0,58.0,22.0,90.0,46.0,120.0,39.0,152.0,208.0,178.0,71.0,29.0,32.0,17.0,222.0,31.0,31.0,78.0,6.0,56.0,12.0,8.0,0.0,287.0,72.0,6.0,1400000US49011125702,49,011,125702,68.0,77.0,40.0,24.0,0.0,0.0,31.0,0.0,0.0,0.0,7.0,12.0,12.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49011125702,128200.0,9576.0,798.0,88.0,342.0,99.0,39.0,132.0,44.0,22.0,0.0,0.0,6.0,138.0,35.0,84.0,19.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20412.0,49,011,125702
29,7367.0,5146.0,2660.0,52713.0,172400.0,9294.0,895.0,34.0,3866.0,718.0,174.0,22.0,72.0,2717.0,0.0,62.0,1276.0,1384.0,939.0,27005.0,91.0,190.0,115.0,44.0,137.0,83.0,268.0,202.0,126.0,430.0,378.0,414.0,53.0,79.0,12.0,38.0,816.0,247.0,104.0,152.0,236.0,17.0,26.0,34.0,0.0,300.0,134.0,20.0,1400000US49011125801,49,011,125801,44.0,47.0,23.0,18.0,14.0,0.0,228.0,49.0,71.0,12.0,47.0,14.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49011125801,147000.0,8225.0,793.0,45.0,591.0,190.0,59.0,116.0,159.0,67.0,0.0,0.0,0.0,289.0,32.0,38.0,72.0,134.0,0.0,13.0,0.0,0.0,158.0,106.0,27.0,1.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25246.0,49,011,125801
30,6421.0,5398.0,1889.0,93490.0,269000.0,18205.0,1559.0,328.0,3808.0,1064.0,483.0,28.0,23.0,1974.0,34.0,0.0,1537.0,352.0,1374.0,37326.0,38.0,26.0,40.0,27.0,13.0,0.0,66.0,80.0,6.0,121.0,201.0,403.0,241.0,232.0,255.0,140.0,262.0,27.0,49.0,32.0,58.0,25.0,6.0,17.0,48.0,148.0,53.0,15.0,1400000US49011125804,49,011,125804,0.0,14.0,32.0,9.0,0.0,25.0,59.0,0.0,11.0,19.0,0.0,0.0,29.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49011125804,234300.0,8192.0,1369.0,124.0,146.0,29.0,0.0,30.0,0.0,70.0,10.0,0.0,7.0,81.0,29.0,0.0,9.0,10.0,5.0,15.0,0.0,13.0,69.0,17.0,0.0,0.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31706.0,49,011,125804
31,6467.0,4892.0,1972.0,68865.0,212500.0,14276.0,955.0,193.0,3727.0,1062.0,207.0,0.0,0.0,2134.0,27.0,16.0,1320.0,652.0,1117.0,31289.0,25.0,33.0,141.0,27.0,0.0,55.0,151.0,54.0,66.0,247.0,415.0,381.0,223.0,57.0,72.0,25.0,661.0,63.0,48.0,245.0,38.0,198.0,0.0,69.0,0.0,122.0,12.0,0.0,1400000US49011125805,49,011,125805,25.0,85.0,0.0,0.0,0.0,0.0,201.0,24.0,20.0,42.0,46.0,30.0,11.0,0.0,28.0,43.0,0.0,0.0,16.0,27.0,0.0,0.0,0.0,0.0,49011125805,187600.0,6917.0,932.0,85.0,298.0,13.0,27.0,139.0,0.0,50.0,14.0,11.0,44.0,308.0,101.0,43.0,53.0,8.0,65.0,0.0,22.0,16.0,234.0,140.0,0.0,0.0,29.0,42.0,0.0,0.0,23.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,25742.0,49,011,125805
32,3506.0,2376.0,1203.0,57196.0,182000.0,78433.0,1056.0,65.0,1953.0,366.0,53.0,10.0,0.0,1205.0,0.0,25.0,605.0,598.0,1035.0,30523.0,108.0,30.0,50.0,28.0,34.0,68.0,9.0,93.0,79.0,129.0,138.0,190.0,143.0,63.0,41.0,0.0,291.0,68.0,44.0,62.0,36.0,50.0,0.0,21.0,10.0,169.0,27.0,29.0,1400000US49011125807,49,011,125807,0.0,80.0,0.0,0.0,0.0,33.0,205.0,29.0,4.0,83.0,35.0,42.0,12.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,49011125807,48800.0,26948.0,862.0,56.0,128.0,10.0,0.0,40.0,68.0,0.0,0.0,10.0,0.0,262.0,10.0,8.0,81.0,46.0,30.0,38.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,31152.0,49,011,125807
33,6049.0,4641.0,2679.0,56886.0,188700.0,15875.0,922.0,91.0,3568.0,651.0,262.0,0.0,16.0,2941.0,0.0,18.0,964.0,1715.0,899.0,31718.0,97.0,60.0,155.0,94.0,248.0,80.0,155.0,163.0,112.0,202.0,481.0,357.0,248.0,117.0,57.0,53.0,613.0,80.0,19.0,90.0,142.0,205.0,13.0,29.0,35.0,381.0,50.0,86.0,1400000US49011125808,49,011,125808,0.0,119.0,18.0,32.0,0.0,76.0,642.0,200.0,30.0,100.0,69.0,58.0,52.0,116.0,17.0,30.0,16.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,49011125808,183100.0,17593.0,835.0,28.0,853.0,108.0,106.0,283.0,50.0,133.0,67.0,27.0,79.0,481.0,31.0,51.0,146.0,80.0,130.0,0.0,20.0,23.0,421.0,131.0,88.0,91.0,13.0,57.0,0.0,17.0,24.0,32.0,9.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,27237.0,49,011,125808
34,6221.0,5217.0,2157.0,63899.0,203900.0,15391.0,710.0,164.0,3746.0,612.0,214.0,38.0,22.0,2310.0,69.0,0.0,1511.0,646.0,858.0,26412.0,223.0,127.0,79.0,82.0,31.0,92.0,46.0,128.0,79.0,132.0,174.0,504.0,186.0,104.0,54.0,116.0,481.0,213.0,65.0,32.0,99.0,58.0,14.0,0.0,0.0,148.0,31.0,54.0,1400000US49011125905,49,011,125905,30.0,33.0,0.0,0.0,0.0,0.0,83.0,21.0,13.0,0.0,21.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49011125905,191000.0,17961.0,709.0,97.0,219.0,41.0,28.0,18.0,19.0,38.0,42.0,0.0,33.0,103.0,8.0,0.0,15.0,44.0,36.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27243.0,49,011,125905
35,6980.0,5933.0,2258.0,82176.0,259700.0,27675.0,1095.0,136.0,4493.0,1264.0,433.0,137.0,55.0,2382.0,10.0,13.0,1830.0,428.0,1334.0,30788.0,59.0,23.0,46.0,35.0,102.0,77.0,69.0,66.0,60.0,212.0,203.0,467.0,406.0,169.0,156.0,108.0,356.0,34.0,36.0,33.0,137.0,0.0,82.0,12.0,22.0,153.0,0.0,0.0,1400000US49011125906,49,011,125906,94.0,47.0,12.0,0.0,0.0,0.0,116.0,12.0,12.0,0.0,0.0,28.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49011125906,205400.0,14490.0,860.0,51.0,317.0,81.0,24.0,30.0,47.0,56.0,62.0,0.0,17.0,117.0,39.0,0.0,19.0,23.0,0.0,0.0,16.0,20.0,106.0,10.0,0.0,30.0,51.0,0.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,28120.0,49,011,125906
36,2040.0,1598.0,749.0,83583.0,299700.0,25313.0,1049.0,180.0,1342.0,328.0,141.0,11.0,42.0,749.0,6.0,4.0,565.0,184.0,1188.0,38405.0,4.0,14.0,0.0,32.0,27.0,8.0,49.0,34.0,68.0,49.0,47.0,115.0,51.0,97.0,112.0,42.0,35.0,0.0,0.0,0.0,0.0,17.0,3.0,15.0,0.0,40.0,0.0,1.0,1400000US49011125907,49,011,125907,5.0,0.0,0.0,16.0,0.0,18.0,30.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49011125907,235300.0,36364.0,793.0,1547.0,32.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,7.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34688.0,49,011,125907
37,4820.0,4109.0,1515.0,96993.0,285400.0,12032.0,1361.0,440.0,3031.0,779.0,424.0,75.0,34.0,1606.0,0.0,24.0,1338.0,177.0,1287.0,37557.0,51.0,9.0,10.0,20.0,0.0,15.0,7.0,61.0,34.0,100.0,197.0,269.0,227.0,151.0,230.0,134.0,163.0,66.0,7.0,6.0,29.0,5.0,5.0,5.0,40.0,159.0,43.0,38.0,1400000US49011125908,49,011,125908,11.0,23.0,17.0,0.0,0.0,27.0,35.0,12.0,0.0,5.0,0.0,12.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,49011125908,240600.0,15791.0,1092.0,404.0,313.0,61.0,30.0,32.0,39.0,28.0,108.0,0.0,15.0,75.0,13.0,22.0,0.0,0.0,0.0,13.0,13.0,14.0,75.0,0.0,16.0,0.0,46.0,0.0,0.0,0.0,13.0,42.0,10.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,29734.0,49,011,125908
38,5787.0,3765.0,1962.0,57786.0,157900.0,8569.0,1152.0,146.0,3596.0,546.0,151.0,16.0,0.0,2052.0,29.0,40.0,1236.0,726.0,970.0,25519.0,53.0,39.0,75.0,107.0,72.0,94.0,117.0,134.0,149.0,172.0,302.0,383.0,195.0,39.0,9.0,22.0,297.0,54.0,38.0,68.0,26.0,21.0,26.0,5.0,59.0,294.0,47.0,52.0,1400000US49011126001,49,011,126001,97.0,11.0,48.0,21.0,9.0,9.0,242.0,54.0,0.0,41.0,52.0,16.0,17.0,29.0,33.0,96.0,44.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,49011126001,149000.0,9787.0,829.0,59.0,304.0,29.0,38.0,81.0,12.0,131.0,13.0,0.0,0.0,225.0,103.0,36.0,46.0,10.0,17.0,0.0,0.0,13.0,83.0,21.0,0.0,51.0,11.0,0.0,0.0,0.0,0.0,26.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,23811.0,49,011,126001
39,6792.0,5983.0,1740.0,100094.0,272000.0,27756.0,1210.0,210.0,3542.0,944.0,361.0,29.0,32.0,1791.0,148.0,72.0,1626.0,114.0,1441.0,40548.0,13.0,21.0,42.0,41.0,12.0,24.0,65.0,15.0,29.0,72.0,193.0,341.0,417.0,67.0,270.0,118.0,232.0,24.0,28.0,19.0,9.0,56.0,7.0,19.0,70.0,46.0,30.0,0.0,1400000US49011126002,49,011,126002,0.0,8.0,0.0,0.0,0.0,8.0,33.0,0.0,12.0,15.0,0.0,0.0,6.0,0.0,0.0,38.0,28.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,49011126002,229700.0,17465.0,1122.0,120.0,156.0,0.0,33.0,12.0,17.0,12.0,18.0,17.0,47.0,261.0,134.0,12.0,32.0,31.0,52.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37206.0,49,011,126002
40,6799.0,6320.0,2186.0,71691.0,255900.0,24351.0,684.0,361.0,3996.0,875.0,418.0,134.0,30.0,2202.0,60.0,64.0,1870.0,316.0,971.0,30436.0,80.0,68.0,69.0,82.0,61.0,89.0,19.0,117.0,135.0,236.0,166.0,388.0,322.0,224.0,82.0,48.0,378.0,94.0,24.0,58.0,56.0,46.0,34.0,17.0,49.0,93.0,22.0,0.0,1400000US49011126101,49,011,126101,0.0,19.0,0.0,18.0,34.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,49011126101,231900.0,8010.0,536.0,107.0,231.0,35.0,9.0,84.0,37.0,33.0,17.0,0.0,16.0,118.0,33.0,56.0,8.0,0.0,7.0,14.0,0.0,0.0,71.0,8.0,13.0,32.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28394.0,49,011,126101
41,13662.0,12964.0,3181.0,126553.0,389900.0,16304.0,-666666666.0,-222222222.0,6697.0,2485.0,1023.0,154.0,26.0,3196.0,44.0,47.0,3106.0,75.0,1758.0,43226.0,48.0,29.0,0.0,9.0,0.0,32.0,0.0,47.0,16.0,134.0,263.0,514.0,478.0,519.0,716.0,376.0,346.0,50.0,50.0,19.0,6.0,43.0,27.0,9.0,142.0,125.0,23.0,0.0,1400000US49011126104,49,011,126104,12.0,21.0,0.0,36.0,0.0,33.0,120.0,38.0,0.0,0.0,0.0,9.0,0.0,12.0,61.0,152.0,33.0,0.0,0.0,88.0,0.0,0.0,0.0,31.0,49011126104,352500.0,13872.0,1833.0,817.0,397.0,95.0,0.0,22.0,72.0,28.0,80.0,60.0,40.0,124.0,55.0,12.0,9.0,15.0,0.0,10.0,0.0,23.0,125.0,45.0,9.0,0.0,16.0,9.0,0.0,18.0,28.0,25.0,16.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,42854.0,49,011,126104
42,6969.0,6638.0,1814.0,106325.0,287200.0,9409.0,1755.0,188.0,3763.0,1321.0,504.0,94.0,16.0,1820.0,26.0,0.0,1721.0,93.0,1441.0,35135.0,25.0,16.0,0.0,6.0,21.0,11.0,42.0,43.0,71.0,110.0,124.0,337.0,353.0,212.0,306.0,137.0,143.0,20.0,0.0,14.0,42.0,0.0,48.0,0.0,19.0,46.0,38.0,8.0,1400000US49011126105,49,011,126105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49011126105,253800.0,11805.0,950.0,809.0,135.0,14.0,11.0,14.0,29.0,44.0,23.0,0.0,0.0,176.0,73.0,0.0,21.0,11.0,46.0,11.0,0.0,14.0,32.0,10.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,35364.0,49,011,126105
43,13226.0,12077.0,3493.0,102703.0,368300.0,14714.0,1207.0,90.0,7089.0,2195.0,917.0,282.0,31.0,3548.0,15.0,8.0,2904.0,589.0,1632.0,44777.0,31.0,0.0,0.0,92.0,34.0,84.0,204.0,75.0,46.0,136.0,526.0,420.0,664.0,308.0,549.0,324.0,501.0,53.0,28.0,170.0,24.0,65.0,0.0,31.0,130.0,312.0,100.0,21.0,1400000US49011126202,49,011,126202,15.0,51.0,63.0,47.0,0.0,15.0,205.0,0.0,23.0,62.0,0.0,104.0,16.0,0.0,0.0,48.0,18.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,49011126202,284400.0,16687.0,845.0,43.0,412.0,108.0,49.0,33.0,51.0,54.0,61.0,11.0,45.0,233.0,42.0,30.0,35.0,61.0,37.0,14.0,0.0,14.0,111.0,52.0,26.0,4.0,1.0,0.0,0.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37760.0,49,011,126202
44,4310.0,4098.0,1321.0,114871.0,439800.0,57449.0,1194.0,150.0,2640.0,769.0,278.0,128.0,79.0,1333.0,12.0,21.0,1099.0,222.0,1692.0,40944.0,17.0,11.0,23.0,10.0,8.0,40.0,20.0,89.0,0.0,42.0,33.0,225.0,194.0,174.0,202.0,233.0,177.0,29.0,0.0,0.0,16.0,19.0,18.0,0.0,95.0,82.0,24.0,0.0,1400000US49011126203,49,011,126203,0.0,34.0,24.0,0.0,0.0,0.0,72.0,23.0,11.0,0.0,17.0,0.0,7.0,0.0,14.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49011126203,366300.0,31331.0,841.0,112.0,258.0,110.0,0.0,64.0,1.0,21.0,12.0,15.0,35.0,110.0,48.0,23.0,11.0,5.0,9.0,6.0,0.0,8.0,94.0,9.0,4.0,42.0,8.0,0.0,31.0,0.0,0.0,38.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,33775.0,49,011,126203
45,4390.0,3980.0,1327.0,93750.0,314600.0,32307.0,866.0,89.0,2602.0,797.0,297.0,70.0,45.0,1514.0,56.0,190.0,1034.0,293.0,1351.0,33330.0,8.0,61.0,0.0,59.0,56.0,37.0,31.0,38.0,33.0,110.0,66.0,233.0,184.0,147.0,174.0,90.0,260.0,46.0,36.0,77.0,52.0,0.0,7.0,16.0,26.0,104.0,13.0,22.0,1400000US49011126204,49,011,126204,0.0,21.0,0.0,39.0,0.0,9.0,69.0,9.0,13.0,33.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49011126204,276600.0,29468.0,749.0,122.0,243.0,37.0,44.0,57.0,34.0,21.0,13.0,22.0,15.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,25.0,0.0,11.0,0.0,8.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24925.0,49,011,126204
46,4703.0,4336.0,1346.0,104934.0,334300.0,19502.0,-666666666.0,-222222222.0,2900.0,1099.0,312.0,56.0,65.0,1367.0,0.0,77.0,1257.0,89.0,1324.0,41826.0,10.0,17.0,10.0,10.0,0.0,27.0,27.0,18.0,46.0,173.0,69.0,216.0,184.0,145.0,209.0,185.0,158.0,27.0,0.0,11.0,0.0,55.0,27.0,0.0,38.0,124.0,26.0,20.0,1400000US49011126303,49,011,126303,23.0,0.0,9.0,8.0,29.0,9.0,34.0,5.0,11.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49011126303,287300.0,19438.0,1059.0,117.0,65.0,0.0,0.0,0.0,40.0,0.0,13.0,0.0,12.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,58.0,28.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,26.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,26940.0,49,011,126303
47,7126.0,6186.0,2077.0,108504.0,320100.0,13616.0,1335.0,187.0,4338.0,1354.0,504.0,78.0,61.0,2206.0,0.0,0.0,1823.0,254.0,1399.0,38383.0,33.0,0.0,73.0,41.0,34.0,22.0,31.0,37.0,45.0,179.0,196.0,215.0,434.0,265.0,244.0,228.0,241.0,10.0,0.0,39.0,22.0,84.0,32.0,12.0,42.0,85.0,16.0,22.0,1400000US49011126304,49,011,126304,10.0,18.0,0.0,0.0,9.0,10.0,196.0,6.0,0.0,87.0,12.0,63.0,16.0,0.0,12.0,21.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,49011126304,278400.0,17862.0,638.0,503.0,181.0,52.0,0.0,49.0,7.0,22.0,27.0,0.0,24.0,135.0,21.0,0.0,0.0,24.0,16.0,22.0,15.0,37.0,121.0,29.0,32.0,40.0,8.0,0.0,0.0,0.0,12.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41138.0,49,011,126304
48,2429.0,2303.0,736.0,100455.0,312700.0,24264.0,-666666666.0,-222222222.0,1512.0,490.0,153.0,55.0,50.0,746.0,11.0,31.0,678.0,58.0,1273.0,30682.0,25.0,19.0,13.0,27.0,50.0,6.0,5.0,24.0,15.0,29.0,52.0,101.0,123.0,86.0,88.0,73.0,44.0,12.0,0.0,0.0,0.0,0.0,26.0,0.0,6.0,40.0,12.0,0.0,1400000US49011126305,49,011,126305,6.0,0.0,0.0,5.0,0.0,17.0,50.0,21.0,0.0,10.0,0.0,0.0,4.0,0.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49011126305,274500.0,16405.0,1073.0,277.0,50.0,16.0,4.0,18.0,0.0,0.0,4.0,0.0,8.0,17.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25678.0,49,011,126305
49,7512.0,6799.0,2796.0,71361.0,233500.0,17821.0,1201.0,221.0,5045.0,1409.0,676.0,147.0,112.0,2917.0,51.0,61.0,2206.0,590.0,1101.0,35402.0,41.0,171.0,38.0,52.0,85.0,32.0,118.0,194.0,101.0,184.0,472.0,558.0,336.0,158.0,97.0,159.0,215.0,97.0,20.0,0.0,23.0,20.0,9.0,14.0,32.0,89.0,38.0,0.0,1400000US49011126306,49,011,126306,0.0,20.0,0.0,31.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,45.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,49011126306,222900.0,13984.0,1027.0,140.0,213.0,0.0,54.0,17.0,24.0,62.0,39.0,0.0,17.0,92.0,57.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0,178.0,69.0,73.0,0.0,0.0,0.0,0.0,0.0,36.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33773.0,49,011,126306
